proj,tp_mode,base_m,m,tp,k,n,time_us,tflops,status
o_proj,row,16384,393216,24,512,6144,1173.0,2109,OK
o_proj,row,16384,409600,25,512,6144,1224.0,2105,OK
o_proj,row,16384,425984,26,512,6144,1270.0,2110,OK
o_proj,row,16384,442368,27,512,6144,1321.0,2107,OK
o_proj,row,16384,458752,28,512,6144,1377.0,2096,OK
o_proj,row,16384,475136,29,512,6144,1428.0,2093,OK
o_proj,row,16384,491520,30,512,6144,1472.0,2101,OK
o_proj,row,16384,507904,31,512,6144,1530.0,2089,OK
o_proj,row,16384,524288,32,384,6144,1321.0,1873,OK
o_proj,row,16384,540672,33,384,6144,1366.0,1868,OK
o_proj,row,16384,557056,34,384,6144,1416.0,1856,OK
o_proj,row,16384,573440,35,384,6144,1455.0,1860,OK
o_proj,row,16384,589824,36,384,6144,1500.0,1855,OK
o_proj,row,16384,606208,37,384,6144,1543.0,1854,OK
o_proj,row,16384,622592,38,384,6144,1583.0,1856,OK
o_proj,row,16384,638976,39,384,6144,1625.0,1855,OK
o_proj,row,16384,655360,40,384,6144,1663.0,1860,OK
o_proj,row,16384,671744,41,384,6144,1709.0,1855,OK
o_proj,row,16384,688128,42,384,6144,1750.0,1855,OK
o_proj,row,16384,704512,43,384,6144,1804.0,1843,OK
o_proj,row,16384,720896,44,384,6144,1839.0,1850,OK
o_proj,row,16384,737280,45,384,6144,1885.0,1846,OK
o_proj,row,16384,753664,46,384,6144,1932.0,1841,OK
o_proj,row,16384,770048,47,384,6144,2020.0,1799,OK
o_proj,row,16384,786432,48,256,6144,1705.0,1451,OK
o_proj,row,16384,802816,49,256,6144,1744.0,1448,OK
o_proj,row,16384,819200,50,256,6144,1769.0,1457,OK
o_proj,row,16384,835584,51,256,6144,1857.0,1415,OK
o_proj,row,16384,851968,52,256,6144,1853.0,1446,OK
o_proj,row,16384,868352,53,256,6144,1903.0,1435,OK
o_proj,row,16384,884736,54,256,6144,1921.0,1449,OK
o_proj,row,16384,901120,55,256,6144,2015.0,1407,OK
o_proj,row,16384,917504,56,256,6144,2067.0,1396,OK
o_proj,row,16384,933888,57,256,6144,2088.0,1407,OK
o_proj,row,16384,950272,58,256,6144,2105.0,1420,OK
o_proj,row,16384,966656,59,256,6144,2109.0,1442,OK
o_proj,row,16384,983040,60,256,6144,2194.0,1409,OK
o_proj,row,16384,999424,61,256,6144,2220.0,1416,OK
o_proj,row,16384,1015808,62,256,6144,2290.0,1395,OK
o_proj,row,16384,1032192,63,256,6144,2253.0,1441,OK
o_proj,row,16384,1048576,64,256,6144,2365.0,1395,OK
o_proj,row,16384,1064960,65,256,6144,2350.0,1426,OK
o_proj,row,16384,1081344,66,256,6144,2493.0,1364,OK
o_proj,row,16384,1097728,67,256,6144,2534.0,1363,OK
o_proj,row,16384,1114112,68,256,6144,2476.0,1415,OK
o_proj,row,16384,1130496,69,256,6144,2502.0,1421,OK
o_proj,row,16384,1146880,70,256,6144,2585.0,1396,OK
o_proj,row,16384,1163264,71,256,6144,2690.0,1360,OK
o_proj,row,16384,1179648,72,256,6144,2707.0,1371,OK
o_proj,row,32768,32768,1,12288,6144,1598.0,3096,OK
o_proj,row,32768,65536,2,6144,6144,1581.0,3130,OK
o_proj,row,32768,98304,3,4096,6144,1547.0,3198,OK
o_proj,row,32768,131072,4,3072,6144,1567.0,3157,OK
o_proj,row,32768,163840,5,2560,6144,1651.0,3122,OK
o_proj,row,32768,196608,6,2048,6144,1601.0,3090,OK
o_proj,row,32768,229376,7,1792,6144,1685.0,2998,OK
o_proj,row,32768,262144,8,1536,6144,1677.0,2950,OK
o_proj,row,32768,294912,9,1408,6144,1765.0,2891,OK
o_proj,row,32768,327680,10,1280,6144,1854.0,2780,OK
o_proj,row,32768,360448,11,1152,6144,1891.0,2698,OK
o_proj,row,32768,393216,12,1024,6144,1878.0,2635,OK
o_proj,row,32768,425984,13,1024,6144,2065.0,2596,OK
o_proj,row,32768,458752,14,896,6144,2006.0,2518,OK
o_proj,row,32768,491520,15,896,6144,2102.0,2575,OK
o_proj,row,32768,524288,16,768,6144,2068.0,2393,OK
o_proj,row,32768,557056,17,768,6144,2229.0,2358,OK
o_proj,row,32768,589824,18,768,6144,2279.0,2442,OK
o_proj,row,32768,622592,19,768,6144,2511.0,2340,OK
o_proj,row,32768,655360,20,640,6144,2308.0,2233,OK
o_proj,row,32768,688128,21,640,6144,2375.0,2279,OK
o_proj,row,32768,720896,22,640,6144,2558.0,2216,OK
o_proj,row,32768,753664,23,640,6144,2693.0,2201,OK
o_proj,row,32768,786432,24,512,6144,2464.0,2008,OK
o_proj,row,32768,819200,25,512,6144,2544.0,2026,OK
o_proj,row,32768,851968,26,512,6144,2618.0,2047,OK
o_proj,row,32768,884736,27,512,6144,2731.0,2038,OK
o_proj,row,32768,917504,28,512,6144,2845.0,2029,OK
o_proj,row,32768,950272,29,512,6144,3012.0,1985,OK
o_proj,row,32768,983040,30,512,6144,3128.0,1977,OK
o_proj,row,32768,1015808,31,512,6144,3200.0,1997,OK
o_proj,row,32768,1048576,32,384,6144,2762.0,1791,OK
o_proj,row,32768,1081344,33,384,6144,2950.0,1730,OK
o_proj,row,32768,1114112,34,384,6144,3006.0,1749,OK
o_proj,row,32768,1146880,35,384,6144,3063.0,1767,OK
o_proj,row,32768,1179648,36,384,6144,3195.0,1742,OK
o_proj,row,32768,1212416,37,384,6144,3261.0,1754,OK
o_proj,row,32768,1245184,38,384,6144,3383.0,1737,OK
o_proj,row,32768,1277952,39,384,6144,3497.0,1724,OK
o_proj,row,32768,1310720,40,384,6144,3600.0,1718,OK
o_proj,row,32768,1343488,41,384,6144,3808.0,1665,OK
o_proj,row,32768,1376256,42,384,6144,3762.0,1726,OK
o_proj,row,32768,1409024,43,384,6144,3889.0,1710,OK
o_proj,row,32768,1441792,44,384,6144,4040.0,1684,OK
o_proj,row,32768,1474560,45,384,6144,4069.0,1710,OK
o_proj,row,32768,1507328,46,384,6144,4189.0,1698,OK
o_proj,row,32768,1540096,47,384,6144,4284.0,1696,OK
o_proj,row,32768,1572864,48,256,6144,3577.0,1383,OK
o_proj,row,32768,1605632,49,256,6144,3634.0,1390,OK
o_proj,row,32768,1638400,50,256,6144,3898.0,1322,OK
o_proj,row,32768,1671168,51,256,6144,3911.0,1344,OK
o_proj,row,32768,1703936,52,256,6144,4015.0,1335,OK
o_proj,row,32768,1736704,53,256,6144,4182.0,1306,OK
o_proj,row,32768,1769472,54,256,6144,4220.0,1319,OK
o_proj,row,32768,1802240,55,256,6144,4219.0,1344,OK
o_proj,row,32768,1835008,56,256,6144,4313.0,1338,OK
o_proj,row,32768,1867776,57,256,6144,4613.0,1274,OK
o_proj,row,32768,1900544,58,256,6144,4536.0,1318,OK
o_proj,row,32768,1933312,59,256,6144,4753.0,1280,OK
o_proj,row,32768,1966080,60,256,6144,4837.0,1279,OK
o_proj,row,32768,1998848,61,256,6144,4833.0,1301,OK
o_proj,row,32768,2031616,62,256,6144,4910.0,1302,OK
o_proj,row,32768,2064384,63,256,6144,5115.0,1270,OK
o_proj,row,32768,2097152,64,256,6144,5169.0,1276,OK
o_proj,row,32768,2129920,65,256,6144,5081.0,1319,OK
o_proj,row,32768,2162688,66,256,6144,5154.0,1320,OK
o_proj,row,32768,2195456,67,256,6144,5377.0,1284,OK
o_proj,row,32768,2228224,68,256,6144,5339.0,1313,OK
o_proj,row,32768,2260992,69,256,6144,5594.0,1271,OK
o_proj,row,32768,2293760,70,256,6144,5517.0,1308,OK
o_proj,row,32768,2326528,71,256,6144,5568.0,1314,OK
o_proj,row,32768,2359296,72,256,6144,5721.0,1297,OK
o_proj,row,65536,65536,1,12288,6144,3275.0,3022,OK
o_proj,row,65536,131072,2,6144,6144,3147.0,3144,OK
o_proj,row,65536,196608,3,4096,6144,3155.0,3136,OK
o_proj,row,65536,262144,4,3072,6144,3170.0,3122,OK
o_proj,row,65536,327680,5,2560,6144,3358.0,3070,OK
o_proj,row,65536,393216,6,2048,6144,3243.0,3051,OK
o_proj,row,65536,458752,7,1792,6144,3440.0,2937,OK
o_proj,row,65536,524288,8,1536,6144,3374.0,2933,OK
o_proj,row,65536,589824,9,1408,6144,3716.0,2746,OK
o_proj,row,65536,655360,10,1280,6144,3893.0,2648,OK
o_proj,row,65536,720896,11,1152,6144,3865.0,2640,OK
o_proj,row,65536,786432,12,1024,6144,3858.0,2565,OK
o_proj,row,65536,851968,13,1024,6144,4339.0,2471,OK
o_proj,row,65536,917504,14,896,6144,4238.0,2384,OK
o_proj,row,65536,983040,15,896,6144,4529.0,2390,OK
o_proj,row,65536,1048576,16,768,6144,4452.0,2223,OK
o_proj,row,65536,1114112,17,768,6144,4708.0,2233,OK
o_proj,row,65536,1179648,18,768,6144,5058.0,2201,OK
o_proj,row,65536,1245184,19,768,6144,5349.0,2197,OK
o_proj,row,65536,1310720,20,640,6144,5095.0,2023,OK
o_proj,row,65536,1376256,21,640,6144,5335.0,2029,OK
o_proj,row,65536,1441792,22,640,6144,5281.0,2147,OK
o_proj,row,65536,1507328,23,640,6144,5870.0,2019,OK
o_proj,row,65536,1572864,24,512,6144,5347.0,1851,OK
o_proj,row,65536,1638400,25,512,6144,5352.0,1926,OK
o_proj,row,65536,1703936,26,512,6144,5744.0,1866,OK
o_proj,row,65536,1769472,27,512,6144,5896.0,1888,OK
o_proj,row,65536,1835008,28,512,6144,6063.0,1904,OK
o_proj,row,65536,1900544,29,512,6144,6314.0,1894,OK
o_proj,row,65536,1966080,30,512,6144,6619.0,1869,OK
o_proj,row,65536,2031616,31,512,6144,6702.0,1907,OK
o_proj,row,65536,2097152,32,384,6144,5886.0,1681,OK
o_proj,row,65536,2162688,33,384,6144,6063.0,1683,OK
o_proj,row,65536,2228224,34,384,6144,6407.0,1641,OK
o_proj,row,65536,2293760,35,384,6144,6534.0,1656,OK
o_proj,row,65536,2359296,36,384,6144,6775.0,1643,OK
o_proj,row,65536,2424832,37,384,6144,6880.0,1663,OK
o_proj,row,65536,2490368,38,384,6144,7185.0,1635,OK
o_proj,row,65536,2555904,39,384,6144,7317.0,1648,OK
o_proj,row,65536,2621440,40,384,6144,7349.0,1683,OK
o_proj,row,65536,2686976,41,384,6144,7681.0,1651,OK
o_proj,row,65536,2752512,42,384,6144,7941.0,1636,OK
o_proj,row,65536,2818048,43,384,6144,8115.0,1639,OK
o_proj,row,65536,2883584,44,384,6144,8233.0,1653,OK
o_proj,row,65536,2949120,45,384,6144,8622.0,1614,OK
o_proj,row,65536,3014656,46,384,6144,8687.0,1637,OK
o_proj,row,65536,3080192,47,384,6144,8788.0,1654,OK
o_proj,row,65536,3145728,48,256,6144,7964.0,1243,OK
o_proj,row,65536,3211264,49,256,6144,7971.0,1267,OK
o_proj,row,65536,3276800,50,256,6144,7994.0,1289,OK
o_proj,row,65536,3342336,51,256,6144,8235.0,1277,OK
o_proj,row,65536,3407872,52,256,6144,8403.0,1276,OK
o_proj,row,65536,3473408,53,256,6144,8699.0,1256,OK
o_proj,row,65536,3538944,54,256,6144,8744.0,1273,OK
o_proj,row,65536,3604480,55,256,6144,9206.0,1232,OK
o_proj,row,65536,3670016,56,256,6144,9329.0,1238,OK
o_proj,row,65536,3735552,57,256,6144,9467.0,1241,OK
o_proj,row,65536,3801088,58,256,6144,9297.0,1286,OK
o_proj,row,65536,3866624,59,256,6144,9886.0,1230,OK
o_proj,row,65536,3932160,60,256,6144,10156.0,1218,OK
o_proj,row,65536,3997696,61,256,6144,10027.0,1254,OK
o_proj,row,65536,4063232,62,256,6144,10333.0,1237,OK
o_proj,row,65536,4128768,63,256,6144,10570.0,1229,OK
o_proj,row,65536,4194304,64,256,6144,10692.0,1234,OK
o_proj,row,65536,4259840,65,256,6144,10863.0,1234,OK
o_proj,row,65536,4325376,66,256,6144,11108.0,1225,OK
o_proj,row,65536,4390912,67,256,6144,11327.0,1219,OK
o_proj,row,65536,4456448,68,256,6144,11450.0,1224,OK
o_proj,row,65536,4521984,69,256,6144,11734.0,1212,OK
o_proj,row,65536,4587520,70,256,6144,11633.0,1241,OK
o_proj,row,65536,4653056,71,256,6144,12022.0,1218,OK
o_proj,row,65536,4718592,72,256,6144,12196.0,1217,OK
o_proj,row,131072,131072,1,12288,6144,7077.0,2797,OK
o_proj,row,131072,262144,2,6144,6144,6958.0,2844,OK
o_proj,row,131072,393216,3,4096,6144,6835.0,2896,OK
o_proj,row,131072,524288,4,3072,6144,6763.0,2926,OK
o_proj,row,131072,655360,5,2560,6144,7220.0,2855,OK
o_proj,row,131072,786432,6,2048,6144,7108.0,2784,OK
o_proj,row,131072,917504,7,1792,6144,7317.0,2761,OK
o_proj,row,131072,1048576,8,1536,6144,7376.0,2683,OK
o_proj,row,131072,1179648,9,1408,6144,7868.0,2594,OK
o_proj,row,131072,1310720,10,1280,6144,8147.0,2530,OK
o_proj,row,131072,1441792,11,1152,6144,8378.0,2436,OK
o_proj,row,131072,1572864,12,1024,6144,8264.0,2395,OK
o_proj,row,131072,1703936,13,1024,6144,8975.0,2389,OK
o_proj,row,131072,1835008,14,896,6144,8737.0,2312,OK
o_proj,row,131072,1966080,15,896,6144,9654.0,2242,OK
o_proj,row,131072,2097152,16,768,6144,9227.0,2145,OK
o_proj,row,131072,2228224,17,768,6144,10003.0,2102,OK
o_proj,row,131072,2359296,18,768,6144,10448.0,2131,OK
o_proj,row,131072,2490368,19,768,6144,11304.0,2079,OK
o_proj,row,131072,2621440,20,640,6144,10746.0,1918,OK
o_proj,row,131072,2752512,21,640,6144,11110.0,1948,OK
o_proj,row,131072,2883584,22,640,6144,11707.0,1937,OK
o_proj,row,131072,3014656,23,640,6144,12784.0,1855,OK
o_proj,row,131072,3145728,24,512,6144,11232.0,1762,OK
o_proj,row,131072,3276800,25,512,6144,11814.0,1745,OK
o_proj,row,131072,3407872,26,512,6144,12303.0,1743,OK
o_proj,row,131072,3538944,27,512,6144,12719.0,1751,OK
o_proj,row,131072,3670016,28,512,6144,13479.0,1713,OK
o_proj,row,131072,3801088,29,512,6144,13870.0,1724,OK
o_proj,row,131072,3932160,30,512,6144,14414.0,1716,OK
o_proj,row,131072,4063232,31,512,6144,14810.0,1726,OK
o_proj,row,131072,4194304,32,384,6144,12773.0,1549,OK
o_proj,row,131072,4325376,33,384,6144,13047.0,1564,OK
o_proj,row,131072,4456448,34,384,6144,13649.0,1541,OK
o_proj,row,131072,4587520,35,384,6144,14029.0,1543,OK
o_proj,row,131072,4718592,36,384,6144,14665.0,1518,OK
o_proj,row,131072,4849664,37,384,6144,15135.0,1512,OK
o_proj,row,131072,4980736,38,384,6144,15384.0,1528,OK
o_proj,row,131072,5111808,39,384,6144,16450.0,1466,OK
o_proj,row,131072,5242880,40,384,6144,16425.0,1506,OK
o_proj,row,131072,5373952,41,384,6144,17076.0,1485,OK
o_proj,row,131072,5505024,42,384,6144,17236.0,1507,OK
o_proj,row,131072,5636096,43,384,6144,17668.0,1505,OK
o_proj,row,131072,5767168,44,384,6144,18014.0,1511,OK
o_proj,row,131072,5898240,45,384,6144,18632.0,1494,OK
o_proj,row,131072,6029312,46,384,6144,18548.0,1534,OK
o_proj,row,131072,6160384,47,384,6144,19249.0,1510,OK
o_proj,row,131072,6291456,48,256,6144,16470.0,1202,OK
o_proj,row,131072,6422528,49,256,6144,16731.0,1208,OK
o_proj,row,131072,6553600,50,256,6144,17017.0,1211,OK
o_proj,row,131072,6684672,51,256,6144,17560.0,1198,OK
o_proj,row,131072,6815744,52,256,6144,17932.0,1196,OK
o_proj,row,131072,6946816,53,256,6144,18128.0,1205,OK
o_proj,row,131072,7077888,54,256,6144,18429.0,1208,OK
o_proj,row,131072,7208960,55,256,6144,18772.0,1208,OK
o_proj,row,131072,7340032,56,256,6144,19004.0,1215,OK
o_proj,row,131072,7471104,57,256,6144,19580.0,1200,OK
o_proj,row,131072,7602176,58,256,6144,19753.0,1211,OK
o_proj,row,131072,7733248,59,256,6144,20151.0,1207,OK
o_proj,row,131072,7864320,60,256,6144,20708.0,1195,OK
o_proj,row,131072,7995392,61,256,6144,20890.0,1204,OK
o_proj,row,131072,8126464,62,256,6144,21296.0,1200,OK
o_proj,row,131072,8257536,63,256,6144,21471.0,1210,OK
o_proj,row,131072,8388608,64,256,6144,21688.0,1217,OK
o_proj,row,131072,8519680,65,256,6144,22141.0,1210,OK
o_proj,row,131072,8650752,66,256,6144,22633.0,1202,OK
o_proj,row,131072,8781824,67,256,6144,22836.0,1210,OK
o_proj,row,131072,8912896,68,256,6144,23142.0,1212,OK
o_proj,row,131072,9043968,69,256,6144,23454.0,1213,OK
o_proj,row,131072,9175040,70,256,6144,23805.0,1212,OK
o_proj,row,131072,9306112,71,256,6144,24102.0,1215,OK
o_proj,row,131072,9437184,72,256,6144,24519.0,1211,OK
