proj,tp_mode,base_m,m,tp,k,n,time_us,tflops,status
o_proj,row,228,10944,48,256,6144,27.8,1240,OK
o_proj,row,228,11172,49,256,6144,27.8,1263,OK
o_proj,row,228,11400,50,256,6144,28.6,1252,OK
o_proj,row,228,11628,51,256,6144,30.6,1197,OK
o_proj,row,228,11856,52,256,6144,31.5,1184,OK
o_proj,row,228,12084,53,256,6144,31.5,1208,OK
o_proj,row,228,12312,54,256,6144,32.5,1192,OK
o_proj,row,228,12540,55,256,6144,30.6,1290,OK
o_proj,row,228,12768,56,256,6144,31.4,1278,OK
o_proj,row,228,12996,57,256,6144,32.1,1272,OK
o_proj,row,228,13224,58,256,6144,32.3,1286,OK
o_proj,row,228,13452,59,256,6144,33.3,1272,OK
o_proj,row,228,13680,60,256,6144,35.3,1218,OK
o_proj,row,228,13908,61,256,6144,36.4,1203,OK
o_proj,row,228,14136,62,256,6144,37.5,1186,OK
o_proj,row,228,14364,63,256,6144,37.4,1207,OK
o_proj,row,228,14592,64,256,6144,35.3,1302,OK
o_proj,row,228,14820,65,256,6144,36.0,1296,OK
o_proj,row,228,15048,66,256,6144,36.7,1288,OK
o_proj,row,228,15276,67,256,6144,37.0,1300,OK
o_proj,row,228,15504,68,256,6144,37.7,1293,OK
o_proj,row,228,15732,69,256,6144,40.4,1225,OK
o_proj,row,228,15960,70,256,6144,41.3,1217,OK
o_proj,row,228,16188,71,256,6144,42.5,1199,OK
o_proj,row,228,16416,72,256,6144,42.2,1223,OK
o_proj,row,250,250,1,12288,6144,28.2,1341,OK
o_proj,row,250,500,2,6144,6144,23.0,1644,OK
o_proj,row,250,750,3,4096,6144,18.4,2056,OK
o_proj,row,250,1000,4,3072,6144,18.0,2100,OK
o_proj,row,250,1250,5,2560,6144,17.2,2280,OK
o_proj,row,250,1500,6,2048,6144,18.0,2098,OK
o_proj,row,250,1750,7,1792,6144,17.1,2259,OK
o_proj,row,250,2000,8,1536,6144,16.8,2244,OK
o_proj,row,250,2250,9,1408,6144,18.2,2136,OK
o_proj,row,250,2500,10,1280,6144,17.9,2195,OK
o_proj,row,250,2750,11,1152,6144,18.6,2088,OK
o_proj,row,250,3000,12,1024,6144,18.0,2094,OK
o_proj,row,250,3250,13,1024,6144,18.2,2245,OK
o_proj,row,250,3500,14,896,6144,17.9,2156,OK
o_proj,row,250,3750,15,896,6144,19.4,2129,OK
o_proj,row,250,4000,16,768,6144,18.1,2080,OK
o_proj,row,250,4250,17,768,6144,20.3,1979,OK
o_proj,row,250,4500,18,768,6144,20.4,2085,OK
o_proj,row,250,4750,19,768,6144,20.7,2165,OK
o_proj,row,250,5000,20,640,6144,20.8,1887,OK
o_proj,row,250,5250,21,640,6144,21.2,1948,OK
o_proj,row,250,5500,22,640,6144,24.5,1765,OK
o_proj,row,250,5750,23,640,6144,26.7,1693,OK
o_proj,row,250,6000,24,512,6144,23.4,1612,OK
o_proj,row,250,6250,25,512,6144,25.4,1548,OK
o_proj,row,250,6500,26,512,6144,25.5,1603,OK
o_proj,row,250,6750,27,512,6144,25.6,1659,OK
o_proj,row,250,7000,28,512,6144,27.7,1589,OK
o_proj,row,250,7250,29,512,6144,27.9,1638,OK
o_proj,row,250,7500,30,512,6144,28.1,1681,OK
o_proj,row,250,7750,31,512,6144,30.0,1625,OK
o_proj,row,250,8000,32,384,6144,26.2,1441,OK
o_proj,row,250,8250,33,384,6144,26.3,1483,OK
o_proj,row,250,8500,34,384,6144,28.2,1420,OK
o_proj,row,250,8750,35,384,6144,28.2,1464,OK
o_proj,row,250,9000,36,384,6144,30.2,1408,OK
o_proj,row,250,9250,37,384,6144,30.3,1439,OK
o_proj,row,250,9500,38,384,6144,30.3,1477,OK
o_proj,row,250,9750,39,384,6144,32.0,1436,OK
o_proj,row,250,10000,40,384,6144,32.3,1462,OK
o_proj,row,250,10250,41,384,6144,32.3,1496,OK
o_proj,row,250,10500,42,384,6144,34.3,1445,OK
o_proj,row,250,10750,43,384,6144,31.3,1618,OK
o_proj,row,250,11000,44,384,6144,31.4,1653,OK
o_proj,row,250,11250,45,384,6144,33.1,1606,OK
o_proj,row,250,11500,46,384,6144,33.1,1640,OK
o_proj,row,250,11750,47,384,6144,33.2,1669,OK
o_proj,row,250,12000,48,256,6144,29.6,1275,OK
o_proj,row,250,12250,49,256,6144,30.5,1265,OK
o_proj,row,250,12500,50,256,6144,30.6,1285,OK
o_proj,row,250,12750,51,256,6144,31.3,1283,OK
o_proj,row,250,13000,52,256,6144,32.2,1268,OK
o_proj,row,250,13250,53,256,6144,32.1,1297,OK
o_proj,row,250,13500,54,256,6144,33.1,1281,OK
o_proj,row,250,13750,55,256,6144,34.0,1271,OK
o_proj,row,250,14000,56,256,6144,34.1,1293,OK
o_proj,row,250,14250,57,256,6144,34.7,1293,OK
o_proj,row,250,14500,58,256,6144,35.1,1300,OK
o_proj,row,250,14750,59,256,6144,36.0,1291,OK
o_proj,row,250,15000,60,256,6144,36.8,1282,OK
o_proj,row,250,15250,61,256,6144,36.9,1301,OK
o_proj,row,250,15500,62,256,6144,37.7,1295,OK
o_proj,row,250,15750,63,256,6144,38.7,1281,OK
o_proj,row,250,16000,64,256,6144,41.4,1217,OK
o_proj,row,250,16250,65,256,6144,42.6,1201,OK
o_proj,row,250,16500,66,256,6144,42.6,1218,OK
o_proj,row,250,16750,67,256,6144,43.4,1215,OK
o_proj,row,250,17000,68,256,6144,43.4,1232,OK
o_proj,row,250,17250,69,256,6144,44.7,1215,OK
o_proj,row,250,17500,70,256,6144,45.5,1209,OK
o_proj,row,250,17750,71,256,6144,45.3,1232,OK
o_proj,row,250,18000,72,256,6144,46.5,1217,OK
o_proj,row,256,256,1,12288,6144,28.3,1368,OK
o_proj,row,256,512,2,6144,6144,19.1,2029,OK
o_proj,row,256,768,3,4096,6144,18.4,2102,OK
o_proj,row,256,1024,4,3072,6144,17.9,2155,OK
o_proj,row,256,1280,5,2560,6144,17.3,2322,OK
o_proj,row,256,1536,6,2048,6144,18.3,2115,OK
o_proj,row,256,1792,7,1792,6144,17.4,2268,OK
o_proj,row,256,2048,8,1536,6144,16.9,2294,OK
o_proj,row,256,2304,9,1408,6144,18.5,2154,OK
o_proj,row,256,2560,10,1280,6144,18.0,2233,OK
o_proj,row,256,2816,11,1152,6144,18.8,2120,OK
o_proj,row,256,3072,12,1024,6144,18.1,2135,OK
o_proj,row,256,3328,13,1024,6144,18.2,2295,OK
o_proj,row,256,3584,14,896,6144,18.0,2196,OK
o_proj,row,256,3840,15,896,6144,19.4,2185,OK
o_proj,row,256,4096,16,768,6144,18.4,2103,OK
o_proj,row,256,4352,17,768,6144,20.2,2030,OK
o_proj,row,256,4608,18,768,6144,20.3,2139,OK
o_proj,row,256,4864,19,768,6144,20.9,2198,OK
o_proj,row,256,5120,20,640,6144,20.9,1931,OK
o_proj,row,256,5376,21,640,6144,21.2,1994,OK
o_proj,row,256,5632,22,640,6144,23.0,1923,OK
o_proj,row,256,5888,23,640,6144,23.1,2006,OK
o_proj,row,256,6144,24,512,6144,21.0,1838,OK
o_proj,row,256,6400,25,512,6144,22.9,1762,OK
o_proj,row,256,6656,26,512,6144,23.0,1817,OK
o_proj,row,256,6912,27,512,6144,23.2,1872,OK
o_proj,row,256,7168,28,512,6144,24.8,1816,OK
o_proj,row,256,7424,29,512,6144,25.0,1871,OK
o_proj,row,256,7680,30,512,6144,26.6,1814,OK
o_proj,row,256,7936,31,512,6144,26.7,1871,OK
o_proj,row,256,8192,32,384,6144,24.3,1588,OK
o_proj,row,256,8448,33,384,6144,25.8,1547,OK
o_proj,row,256,8704,34,384,6144,25.9,1586,OK
o_proj,row,256,8960,35,384,6144,26.3,1610,OK
o_proj,row,256,9216,36,384,6144,27.6,1576,OK
o_proj,row,256,9472,37,384,6144,27.8,1608,OK
o_proj,row,256,9728,38,384,6144,27.9,1648,OK
o_proj,row,256,9984,39,384,6144,29.4,1600,OK
o_proj,row,256,10240,40,384,6144,29.5,1637,OK
o_proj,row,256,10496,41,384,6144,31.1,1591,OK
o_proj,row,256,10752,42,384,6144,31.3,1621,OK
o_proj,row,256,11008,43,384,6144,31.4,1653,OK
o_proj,row,256,11264,44,384,6144,33.0,1610,OK
o_proj,row,256,11520,45,384,6144,33.1,1642,OK
o_proj,row,256,11776,46,384,6144,33.3,1670,OK
o_proj,row,256,12032,47,384,6144,35.1,1618,OK
o_proj,row,256,12288,48,256,6144,30.4,1270,OK
o_proj,row,256,12544,49,256,6144,30.6,1288,OK
o_proj,row,256,12800,50,256,6144,31.3,1286,OK
o_proj,row,256,13056,51,256,6144,32.2,1274,OK
o_proj,row,256,13312,52,256,6144,32.2,1299,OK
o_proj,row,256,13568,53,256,6144,33.2,1284,OK
o_proj,row,256,13824,54,256,6144,34.0,1281,OK
o_proj,row,256,14080,55,256,6144,34.1,1300,OK
o_proj,row,256,14336,56,256,6144,34.8,1295,OK
o_proj,row,256,14592,57,256,6144,35.1,1308,OK
o_proj,row,256,14848,58,256,6144,35.9,1300,OK
o_proj,row,256,15104,59,256,6144,36.8,1290,OK
o_proj,row,256,15360,60,256,6144,37.0,1306,OK
o_proj,row,256,15616,61,256,6144,37.7,1303,OK
o_proj,row,256,15872,62,256,6144,38.7,1291,OK
o_proj,row,256,16128,63,256,6144,38.8,1308,OK
o_proj,row,256,16384,64,256,6144,39.5,1304,OK
o_proj,row,256,16640,65,256,6144,40.5,1294,OK
o_proj,row,256,16896,66,256,6144,40.5,1311,OK
o_proj,row,256,17152,67,256,6144,41.6,1298,OK
o_proj,row,256,17408,68,256,6144,41.7,1314,OK
o_proj,row,256,17664,69,256,6144,42.5,1307,OK
o_proj,row,256,17920,70,256,6144,43.3,1301,OK
o_proj,row,256,18176,71,256,6144,43.6,1311,OK
o_proj,row,256,18432,72,256,6144,44.8,1296,OK
o_proj,row,271,271,1,12288,6144,32.8,1247,OK
o_proj,row,271,542,2,6144,6144,24.3,1683,OK
o_proj,row,271,813,3,4096,6144,21.7,1890,OK
o_proj,row,271,1084,4,3072,6144,22.4,1829,OK
o_proj,row,271,1355,5,2560,6144,21.0,2032,OK
o_proj,row,271,1626,6,2048,6144,22.4,1827,OK
o_proj,row,271,1897,7,1792,6144,21.5,1944,OK
o_proj,row,271,2168,8,1536,6144,22.8,1791,OK
o_proj,row,271,2439,9,1408,6144,18.9,2235,OK
o_proj,row,271,2710,10,1280,6144,19.8,2152,OK
o_proj,row,271,2981,11,1152,6144,19.3,2189,OK
o_proj,row,271,3252,12,1024,6144,18.2,2254,OK
o_proj,row,271,3523,13,1024,6144,19.1,2327,OK
o_proj,row,271,3794,14,896,6144,19.5,2139,OK
o_proj,row,271,4065,15,896,6144,19.7,2276,OK
o_proj,row,271,4336,16,768,6144,20.1,2033,OK
o_proj,row,271,4607,17,768,6144,20.2,2151,OK
o_proj,row,271,4878,18,768,6144,26.4,1745,OK
o_proj,row,271,5149,19,768,6144,26.7,1819,OK
o_proj,row,271,5420,20,640,6144,24.4,1750,OK
o_proj,row,271,5691,21,640,6144,26.7,1676,OK
o_proj,row,271,5962,22,640,6144,26.7,1754,OK
o_proj,row,271,6233,23,640,6144,29.1,1683,OK
o_proj,row,271,6504,24,512,6144,25.5,1602,OK
o_proj,row,271,6775,25,512,6144,25.7,1662,OK
o_proj,row,271,7046,26,512,6144,24.7,1794,OK
o_proj,row,271,7317,27,512,6144,24.9,1848,OK
o_proj,row,271,7588,28,512,6144,26.5,1800,OK
o_proj,row,271,7859,29,512,6144,26.6,1860,OK
o_proj,row,271,8130,30,512,6144,27.0,1894,OK
o_proj,row,271,8401,31,512,6144,28.4,1858,OK
o_proj,row,271,8672,32,384,6144,26.1,1567,OK
o_proj,row,271,8943,33,384,6144,26.2,1608,OK
o_proj,row,271,9214,34,384,6144,27.6,1574,OK
o_proj,row,271,9485,35,384,6144,30.3,1475,OK
o_proj,row,271,9756,36,384,6144,32.3,1427,OK
o_proj,row,271,10027,37,384,6144,32.2,1471,OK
o_proj,row,271,10298,38,384,6144,32.4,1499,OK
o_proj,row,271,10569,39,384,6144,34.2,1460,OK
o_proj,row,271,10840,40,384,6144,34.0,1504,OK
o_proj,row,271,11111,41,384,6144,36.2,1450,OK
o_proj,row,271,11382,42,384,6144,36.3,1479,OK
o_proj,row,271,11653,43,384,6144,33.3,1651,OK
o_proj,row,271,11924,44,384,6144,34.8,1617,OK
o_proj,row,271,12195,45,384,6144,34.9,1647,OK
o_proj,row,271,12466,46,384,6144,36.9,1594,OK
o_proj,row,271,12737,47,384,6144,36.9,1629,OK
o_proj,row,271,13008,48,256,6144,32.1,1273,OK
o_proj,row,271,13279,49,256,6144,32.3,1294,OK
o_proj,row,271,13550,50,256,6144,33.3,1282,OK
o_proj,row,271,13821,51,256,6144,34.1,1275,OK
o_proj,row,271,14092,52,256,6144,37.3,1189,OK
o_proj,row,271,14363,53,256,6144,37.4,1209,OK
o_proj,row,271,14634,54,256,6144,38.5,1195,OK
o_proj,row,271,14905,55,256,6144,38.4,1220,OK
o_proj,row,271,15176,56,256,6144,39.2,1217,OK
o_proj,row,271,15447,57,256,6144,40.4,1203,OK
o_proj,row,271,15718,58,256,6144,40.4,1224,OK
o_proj,row,271,15989,59,256,6144,41.4,1216,OK
o_proj,row,271,16260,60,256,6144,39.6,1291,OK
o_proj,row,271,16531,61,256,6144,40.5,1285,OK
o_proj,row,271,16802,62,256,6144,40.6,1302,OK
o_proj,row,271,17073,63,256,6144,41.5,1293,OK
o_proj,row,271,17344,64,256,6144,41.6,1312,OK
o_proj,row,271,17615,65,256,6144,42.6,1302,OK
o_proj,row,271,17886,66,256,6144,43.6,1291,OK
o_proj,row,271,18157,67,256,6144,43.6,1310,OK
o_proj,row,271,18428,68,256,6144,44.4,1306,OK
o_proj,row,271,18699,69,256,6144,48.6,1211,OK
o_proj,row,271,18970,70,256,6144,49.7,1200,OK
o_proj,row,271,19241,71,256,6144,49.5,1223,OK
o_proj,row,271,19512,72,256,6144,51.2,1199,OK
o_proj,row,288,288,1,12288,6144,33.2,1311,OK
o_proj,row,288,576,2,6144,6144,24.4,1783,OK
o_proj,row,288,864,3,4096,6144,21.8,1996,OK
o_proj,row,288,1152,4,3072,6144,22.7,1920,OK
o_proj,row,288,1440,5,2560,6144,20.9,2163,OK
o_proj,row,288,1728,6,2048,6144,18.7,2327,OK
o_proj,row,288,2016,7,1792,6144,18.5,2403,OK
o_proj,row,288,2304,8,1536,6144,19.3,2249,OK
o_proj,row,288,2592,9,1408,6144,22.2,2023,OK
o_proj,row,288,2880,10,1280,6144,23.5,1924,OK
o_proj,row,288,3168,11,1152,6144,23.1,1945,OK
o_proj,row,288,3456,12,1024,6144,21.6,2016,OK
o_proj,row,288,3744,13,1024,6144,20.6,2282,OK
o_proj,row,288,4032,14,896,6144,19.6,2259,OK
o_proj,row,288,4320,15,896,6144,21.9,2173,OK
o_proj,row,288,4608,16,768,6144,20.3,2137,OK
o_proj,row,288,4896,17,768,6144,26.5,1746,OK
o_proj,row,288,5184,18,768,6144,26.6,1840,OK
o_proj,row,288,5472,19,768,6144,27.0,1915,OK
o_proj,row,288,5760,20,640,6144,26.9,1684,OK
o_proj,row,288,6048,21,640,6144,23.3,2038,OK
o_proj,row,288,6336,22,640,6144,25.0,1995,OK
o_proj,row,288,6624,23,640,6144,25.2,2065,OK
o_proj,row,288,6912,24,512,6144,23.0,1888,OK
o_proj,row,288,7200,25,512,6144,27.8,1629,OK
o_proj,row,288,7488,26,512,6144,27.9,1686,OK
o_proj,row,288,7776,27,512,6144,30.0,1630,OK
o_proj,row,288,8064,28,512,6144,30.3,1677,OK
o_proj,row,288,8352,29,512,6144,28.5,1843,OK
o_proj,row,288,8640,30,512,6144,28.9,1882,OK
o_proj,row,288,8928,31,512,6144,29.0,1935,OK
o_proj,row,288,9216,32,384,6144,27.6,1577,OK
o_proj,row,288,9504,33,384,6144,30.5,1470,OK
o_proj,row,288,9792,34,384,6144,32.2,1434,OK
o_proj,row,288,10080,35,384,6144,32.4,1470,OK
o_proj,row,288,10368,36,384,6144,32.3,1514,OK
o_proj,row,288,10656,37,384,6144,31.3,1609,OK
o_proj,row,288,10944,38,384,6144,31.4,1644,OK
o_proj,row,288,11232,39,384,6144,33.2,1594,OK
o_proj,row,288,11520,40,384,6144,33.4,1628,OK
o_proj,row,288,11808,41,384,6144,38.3,1455,OK
o_proj,row,288,12096,42,384,6144,38.6,1478,OK
o_proj,row,288,12384,43,384,6144,38.7,1511,OK
o_proj,row,288,12672,44,384,6144,40.5,1478,OK
o_proj,row,288,12960,45,384,6144,37.0,1653,OK
o_proj,row,288,13248,46,384,6144,38.5,1622,OK
o_proj,row,288,13536,47,384,6144,38.9,1642,OK
o_proj,row,288,13824,48,256,6144,34.0,1278,OK
o_proj,row,288,14112,49,256,6144,37.3,1190,OK
o_proj,row,288,14400,50,256,6144,37.5,1209,OK
o_proj,row,288,14688,51,256,6144,38.5,1200,OK
o_proj,row,288,14976,52,256,6144,38.4,1228,OK
o_proj,row,288,15264,53,256,6144,36.9,1301,OK
o_proj,row,288,15552,54,256,6144,37.6,1302,OK
o_proj,row,288,15840,55,256,6144,38.4,1296,OK
o_proj,row,288,16128,56,256,6144,38.7,1312,OK
o_proj,row,288,16416,57,256,6144,42.4,1219,OK
o_proj,row,288,16704,58,256,6144,43.3,1213,OK
o_proj,row,288,16992,59,256,6144,43.3,1235,OK
o_proj,row,288,17280,60,256,6144,44.6,1218,OK
o_proj,row,288,17568,61,256,6144,42.6,1297,OK
o_proj,row,288,17856,62,256,6144,43.4,1293,OK
o_proj,row,288,18144,63,256,6144,43.9,1301,OK
o_proj,row,288,18432,64,256,6144,44.6,1301,OK
o_proj,row,288,18720,65,256,6144,48.6,1211,OK
o_proj,row,288,19008,66,256,6144,49.6,1205,OK
o_proj,row,288,19296,67,256,6144,49.8,1220,OK
o_proj,row,288,19584,68,256,6144,50.7,1214,OK
o_proj,row,288,19872,69,256,6144,48.1,1299,OK
o_proj,row,288,20160,70,256,6144,48.2,1315,OK
o_proj,row,288,20448,71,256,6144,49.3,1304,OK
o_proj,row,288,20736,72,256,6144,49.8,1310,OK
o_proj,row,328,328,1,12288,6144,33.3,1487,OK
o_proj,row,328,656,2,6144,6144,25.4,1950,OK
o_proj,row,328,984,3,4096,6144,22.3,2221,OK
o_proj,row,328,1312,4,3072,6144,24.2,2050,OK
o_proj,row,328,1640,5,2560,6144,26.5,1943,OK
o_proj,row,328,1968,6,2048,6144,20.1,2468,OK
o_proj,row,328,2296,7,1792,6144,21.4,2366,OK
o_proj,row,328,2624,8,1536,6144,24.1,2055,OK
o_proj,row,328,2952,9,1408,6144,22.1,2314,OK
o_proj,row,328,3280,10,1280,6144,20.9,2463,OK
o_proj,row,328,3608,11,1152,6144,26.1,1959,OK
o_proj,row,328,3936,12,1024,6144,24.5,2020,OK
o_proj,row,328,4264,13,1024,6144,23.3,2306,OK
o_proj,row,328,4592,14,896,6144,21.9,2305,OK
o_proj,row,328,4920,15,896,6144,28.4,1905,OK
o_proj,row,328,5248,16,768,6144,26.6,1862,OK
o_proj,row,328,5576,17,768,6144,24.5,2152,OK
o_proj,row,328,5904,18,768,6144,29.7,1873,OK
o_proj,row,328,6232,19,768,6144,32.2,1828,OK
o_proj,row,328,6560,20,640,6144,25.2,2050,OK
o_proj,row,328,6888,21,640,6144,25.6,2113,OK
o_proj,row,328,7216,22,640,6144,32.1,1770,OK
o_proj,row,328,7544,23,640,6144,32.1,1850,OK
o_proj,row,328,7872,24,512,6144,26.8,1850,OK
o_proj,row,328,8200,25,512,6144,30.4,1699,OK
o_proj,row,328,8528,26,512,6144,32.2,1664,OK
o_proj,row,328,8856,27,512,6144,28.8,1937,OK
o_proj,row,328,9184,28,512,6144,30.7,1884,OK
o_proj,row,328,9512,29,512,6144,35.0,1709,OK
o_proj,row,328,9840,30,512,6144,54.7,1131,OK
o_proj,row,328,10168,31,512,6144,33.2,1926,OK
o_proj,row,328,10496,32,384,6144,31.0,1596,OK
o_proj,row,328,10824,33,384,6144,34.2,1494,OK
o_proj,row,328,11152,34,384,6144,32.9,1599,OK
o_proj,row,328,11480,35,384,6144,32.8,1651,OK
o_proj,row,328,11808,36,384,6144,38.2,1460,OK
o_proj,row,328,12136,37,384,6144,38.6,1485,OK
o_proj,row,328,12464,38,384,6144,36.7,1605,OK
o_proj,row,328,12792,39,384,6144,36.9,1637,OK
o_proj,row,328,13120,40,384,6144,40.4,1531,OK
o_proj,row,328,13448,41,384,6144,38.9,1633,OK
o_proj,row,328,13776,42,384,6144,38.9,1670,OK
o_proj,row,328,14104,43,384,6144,44.7,1488,OK
o_proj,row,328,14432,44,384,6144,44.9,1517,OK
o_proj,row,328,14760,45,384,6144,42.5,1638,OK
o_proj,row,328,15088,46,384,6144,42.7,1666,OK
o_proj,row,328,15416,47,384,6144,49.1,1482,OK
o_proj,row,328,15744,48,256,6144,40.4,1227,OK
o_proj,row,328,16072,49,256,6144,38.6,1310,OK
o_proj,row,328,16400,50,256,6144,42.2,1222,OK
o_proj,row,328,16728,51,256,6144,43.3,1215,OK
o_proj,row,328,17056,52,256,6144,41.4,1297,OK
o_proj,row,328,17384,53,256,6144,41.7,1312,OK
o_proj,row,328,17712,54,256,6144,45.6,1221,OK
o_proj,row,328,18040,55,256,6144,46.4,1224,OK
o_proj,row,328,18368,56,256,6144,44.5,1298,OK
o_proj,row,328,18696,57,256,6144,48.6,1211,OK
o_proj,row,328,19024,58,256,6144,49.7,1203,OK
o_proj,row,328,19352,59,256,6144,46.4,1311,OK
o_proj,row,328,19680,60,256,6144,47.2,1313,OK
o_proj,row,328,20008,61,256,6144,51.6,1219,OK
o_proj,row,328,20336,62,256,6144,52.8,1212,OK
o_proj,row,328,20664,63,256,6144,50.0,1299,OK
o_proj,row,328,20992,64,256,6144,50.2,1316,OK
o_proj,row,328,21320,65,256,6144,55.0,1220,OK
o_proj,row,328,21648,66,256,6144,52.2,1304,OK
o_proj,row,328,21976,67,256,6144,53.1,1302,OK
o_proj,row,328,22304,68,256,6144,58.1,1207,OK
o_proj,row,328,22632,69,256,6144,58.0,1227,OK
o_proj,row,328,22960,70,256,6144,54.8,1317,OK
o_proj,row,328,23288,71,256,6144,56.2,1304,OK
o_proj,row,328,23616,72,256,6144,61.2,1214,OK
